,t_in,t_corridor,t_hall,t_out,t_s,AC_power,Time
2019-01-01 22:50:00+09:00,21.9,17.05,17.22,2.77,14.67,530.0,2019-01-01 22:50:00+09:00
2019-01-01 22:55:00+09:00,21.9,17.02,17.2,2.73,14.62,534.0,2019-01-01 22:55:00+09:00
2019-01-01 23:00:00+09:00,21.91,17.0,17.17,2.7,14.57,538.0,2019-01-01 23:00:00+09:00
2019-01-01 23:05:00+09:00,21.91,16.97,17.15,2.72,14.52,541.0,2019-01-01 23:05:00+09:00
2019-01-01 23:10:00+09:00,21.89,16.95,17.13,2.73,14.47,548.0,2019-01-01 23:10:00+09:00
2019-01-01 23:15:00+09:00,21.89,16.93,17.11,2.75,14.42,553.0,2019-01-01 23:15:00+09:00
2019-01-01 23:20:00+09:00,21.89,16.9,17.09,2.77,14.38,557.0,2019-01-01 23:20:00+09:00
2019-01-01 23:25:00+09:00,21.89,16.88,17.07,2.78,14.33,562.0,2019-01-01 23:25:00+09:00
2019-01-01 23:30:00+09:00,21.89,16.86,17.05,2.8,14.29,567.0,2019-01-01 23:30:00+09:00
2019-01-01 23:35:00+09:00,21.9,16.84,17.03,2.82,14.24,571.0,2019-01-01 23:35:00+09:00
2019-01-01 23:40:00+09:00,21.9,16.82,17.01,2.83,14.2,575.0,2019-01-01 23:40:00+09:00
2019-01-01 23:45:00+09:00,21.91,16.8,17.0,2.85,14.16,579.0,2019-01-01 23:45:00+09:00
2019-01-01 23:50:00+09:00,21.92,16.78,16.98,2.87,14.12,582.0,2019-01-01 23:50:00+09:00
2019-01-01 23:55:00+09:00,21.92,16.76,16.96,2.88,14.08,585.0,2019-01-01 23:55:00+09:00
2019-01-02 00:00:00+09:00,21.93,16.74,16.95,2.9,14.04,587.0,2019-01-02 00:00:00+09:00
2019-01-02 00:05:00+09:00,21.94,16.72,16.93,2.85,14.0,590.0,2019-01-02 00:05:00+09:00
2019-01-02 00:10:00+09:00,21.99,16.7,16.91,2.8,13.96,585.0,2019-01-02 00:10:00+09:00
2019-01-02 00:15:00+09:00,22.01,16.68,16.9,2.75,13.93,583.0,2019-01-02 00:15:00+09:00
2019-01-02 00:20:00+09:00,22.02,16.67,16.88,2.7,13.89,581.0,2019-01-02 00:20:00+09:00
2019-01-02 00:25:00+09:00,22.03,16.65,16.87,2.65,13.85,579.0,2019-01-02 00:25:00+09:00
2019-01-02 00:30:00+09:00,22.03,16.63,16.85,2.6,13.82,578.0,2019-01-02 00:30:00+09:00
2019-01-02 00:35:00+09:00,22.03,16.61,16.84,2.55,13.78,577.0,2019-01-02 00:35:00+09:00
2019-01-02 00:40:00+09:00,22.03,16.6,16.82,2.5,13.74,576.0,2019-01-02 00:40:00+09:00
2019-01-02 00:45:00+09:00,22.02,16.58,16.81,2.45,13.71,577.0,2019-01-02 00:45:00+09:00
2019-01-02 00:50:00+09:00,22.01,16.57,16.8,2.4,13.67,577.0,2019-01-02 00:50:00+09:00
2019-01-02 00:55:00+09:00,22.01,16.55,16.78,2.35,13.63,578.0,2019-01-02 00:55:00+09:00
2019-01-02 01:00:00+09:00,22.0,16.53,16.77,2.3,13.6,579.0,2019-01-02 01:00:00+09:00
2019-01-02 01:05:00+09:00,21.99,16.52,16.75,2.28,13.56,581.0,2019-01-02 01:05:00+09:00
2019-01-02 01:10:00+09:00,21.98,16.5,16.74,2.27,13.53,582.0,2019-01-02 01:10:00+09:00
2019-01-02 01:15:00+09:00,21.98,16.48,16.72,2.25,13.49,584.0,2019-01-02 01:15:00+09:00
2019-01-02 01:20:00+09:00,21.97,16.47,16.71,2.23,13.46,586.0,2019-01-02 01:20:00+09:00
2019-01-02 01:25:00+09:00,21.97,16.45,16.7,2.22,13.42,588.0,2019-01-02 01:25:00+09:00
2019-01-02 01:30:00+09:00,21.97,16.43,16.68,2.2,13.39,590.0,2019-01-02 01:30:00+09:00
2019-01-02 01:35:00+09:00,21.96,16.42,16.67,2.18,13.36,593.0,2019-01-02 01:35:00+09:00
2019-01-02 01:40:00+09:00,21.96,16.4,16.65,2.17,13.32,595.0,2019-01-02 01:40:00+09:00
2019-01-02 01:45:00+09:00,21.96,16.38,16.64,2.15,13.29,597.0,2019-01-02 01:45:00+09:00
2019-01-02 01:50:00+09:00,21.96,16.37,16.62,2.13,13.26,600.0,2019-01-02 01:50:00+09:00
2019-01-02 01:55:00+09:00,21.96,16.35,16.61,2.12,13.22,602.0,2019-01-02 01:55:00+09:00
2019-01-02 02:00:00+09:00,21.96,16.34,16.6,2.1,13.19,604.0,2019-01-02 02:00:00+09:00
2019-01-02 02:05:00+09:00,21.96,16.32,16.58,2.06,13.16,607.0,2019-01-02 02:05:00+09:00
2019-01-02 02:10:00+09:00,21.96,16.3,16.57,2.02,13.13,610.0,2019-01-02 02:10:00+09:00
2019-01-02 02:15:00+09:00,21.96,16.29,16.55,1.98,13.1,612.0,2019-01-02 02:15:00+09:00
2019-01-02 02:20:00+09:00,21.95,16.27,16.54,1.93,13.06,615.0,2019-01-02 02:20:00+09:00
2019-01-02 02:25:00+09:00,21.95,16.26,16.53,1.89,13.03,617.0,2019-01-02 02:25:00+09:00
2019-01-02 02:30:00+09:00,21.95,16.24,16.51,1.85,13.0,620.0,2019-01-02 02:30:00+09:00
2019-01-02 02:35:00+09:00,21.95,16.23,16.5,1.81,12.97,623.0,2019-01-02 02:35:00+09:00
2019-01-02 02:40:00+09:00,21.95,16.21,16.48,1.77,12.94,625.0,2019-01-02 02:40:00+09:00
2019-01-02 02:45:00+09:00,21.95,16.19,16.47,1.72,12.91,628.0,2019-01-02 02:45:00+09:00
2019-01-02 02:50:00+09:00,21.95,16.18,16.45,1.68,12.87,631.0,2019-01-02 02:50:00+09:00
2019-01-02 02:55:00+09:00,21.95,16.16,16.44,1.64,12.84,633.0,2019-01-02 02:55:00+09:00
2019-01-02 03:00:00+09:00,21.95,16.15,16.43,1.6,12.81,636.0,2019-01-02 03:00:00+09:00
2019-01-02 03:05:00+09:00,21.95,16.13,16.41,1.52,12.78,639.0,2019-01-02 03:05:00+09:00
2019-01-02 03:10:00+09:00,21.95,16.11,16.4,1.43,12.75,642.0,2019-01-02 03:10:00+09:00
2019-01-02 03:15:00+09:00,21.95,16.1,16.38,1.35,12.72,645.0,2019-01-02 03:15:00+09:00
2019-01-02 03:20:00+09:00,21.95,16.08,16.37,1.27,12.68,648.0,2019-01-02 03:20:00+09:00
2019-01-02 03:25:00+09:00,21.95,16.06,16.35,1.18,12.65,651.0,2019-01-02 03:25:00+09:00
2019-01-02 03:30:00+09:00,21.95,16.05,16.33,1.1,12.62,654.0,2019-01-02 03:30:00+09:00
2019-01-02 03:35:00+09:00,21.95,16.03,16.32,1.02,12.58,658.0,2019-01-02 03:35:00+09:00
2019-01-02 03:40:00+09:00,21.94,16.01,16.3,0.93,12.55,661.0,2019-01-02 03:40:00+09:00
2019-01-02 03:45:00+09:00,21.94,15.99,16.29,0.85,12.52,664.0,2019-01-02 03:45:00+09:00
2019-01-02 03:50:00+09:00,21.94,15.97,16.27,0.77,12.48,668.0,2019-01-02 03:50:00+09:00
2019-01-02 03:55:00+09:00,21.94,15.96,16.25,0.68,12.45,672.0,2019-01-02 03:55:00+09:00
2019-01-02 04:00:00+09:00,21.94,15.94,16.24,0.6,12.41,675.0,2019-01-02 04:00:00+09:00
2019-01-02 04:05:00+09:00,21.94,15.92,16.22,0.57,12.38,679.0,2019-01-02 04:05:00+09:00
2019-01-02 04:10:00+09:00,21.94,15.9,16.2,0.53,12.34,682.0,2019-01-02 04:10:00+09:00
2019-01-02 04:15:00+09:00,21.94,15.88,16.18,0.5,12.31,685.0,2019-01-02 04:15:00+09:00
2019-01-02 04:20:00+09:00,21.94,15.86,16.17,0.47,12.27,688.0,2019-01-02 04:20:00+09:00
2019-01-02 04:25:00+09:00,21.94,15.84,16.15,0.43,12.24,692.0,2019-01-02 04:25:00+09:00
2019-01-02 04:30:00+09:00,21.94,15.83,16.13,0.4,12.21,695.0,2019-01-02 04:30:00+09:00
2019-01-02 04:35:00+09:00,21.94,15.81,16.12,0.37,12.17,698.0,2019-01-02 04:35:00+09:00
2019-01-02 04:40:00+09:00,21.95,15.79,16.1,0.33,12.14,701.0,2019-01-02 04:40:00+09:00
2019-01-02 04:45:00+09:00,21.95,15.77,16.08,0.3,12.11,704.0,2019-01-02 04:45:00+09:00
2019-01-02 04:50:00+09:00,21.95,15.76,16.07,0.27,12.08,707.0,2019-01-02 04:50:00+09:00
2019-01-02 04:55:00+09:00,21.95,15.74,16.05,0.23,12.05,710.0,2019-01-02 04:55:00+09:00
2019-01-02 05:00:00+09:00,21.95,15.72,16.04,0.2,12.01,712.0,2019-01-02 05:00:00+09:00
2019-01-02 05:05:00+09:00,21.95,15.7,16.02,0.16,11.98,715.0,2019-01-02 05:05:00+09:00
2019-01-02 05:10:00+09:00,21.95,15.69,16.01,0.12,11.95,718.0,2019-01-02 05:10:00+09:00
2019-01-02 05:15:00+09:00,21.95,15.67,15.99,0.08,11.92,720.0,2019-01-02 05:15:00+09:00
2019-01-02 05:20:00+09:00,21.95,15.65,15.98,0.03,11.89,723.0,2019-01-02 05:20:00+09:00
2019-01-02 05:25:00+09:00,21.95,15.64,15.96,-0.01,11.86,726.0,2019-01-02 05:25:00+09:00
2019-01-02 05:30:00+09:00,21.95,15.62,15.95,-0.05,11.83,728.0,2019-01-02 05:30:00+09:00
2019-01-02 05:35:00+09:00,21.95,15.6,15.93,-0.09,11.8,731.0,2019-01-02 05:35:00+09:00
2019-01-02 05:40:00+09:00,21.95,15.59,15.92,-0.13,11.77,734.0,2019-01-02 05:40:00+09:00
2019-01-02 05:45:00+09:00,21.95,15.57,15.9,-0.17,11.74,736.0,2019-01-02 05:45:00+09:00
2019-01-02 05:50:00+09:00,21.95,15.56,15.89,-0.22,11.71,739.0,2019-01-02 05:50:00+09:00
2019-01-02 05:55:00+09:00,21.95,15.54,15.87,-0.26,11.68,741.0,2019-01-02 05:55:00+09:00
2019-01-02 06:00:00+09:00,21.95,15.52,15.86,-0.3,11.65,744.0,2019-01-02 06:00:00+09:00
2019-01-02 06:05:00+09:00,21.95,15.51,15.84,-0.32,11.62,746.0,2019-01-02 06:05:00+09:00
2019-01-02 06:10:00+09:00,21.95,15.49,15.83,-0.33,11.6,749.0,2019-01-02 06:10:00+09:00
2019-01-02 06:15:00+09:00,21.96,15.48,15.81,-0.35,11.57,751.0,2019-01-02 06:15:00+09:00
2019-01-02 06:20:00+09:00,21.96,15.46,15.8,-0.37,11.54,753.0,2019-01-02 06:20:00+09:00
2019-01-02 06:25:00+09:00,21.96,15.45,15.79,-0.38,11.51,755.0,2019-01-02 06:25:00+09:00
2019-01-02 06:30:00+09:00,21.96,15.43,15.77,-0.4,11.49,757.0,2019-01-02 06:30:00+09:00
2019-01-02 06:35:00+09:00,21.96,15.42,15.76,-0.42,11.46,759.0,2019-01-02 06:35:00+09:00
2019-01-02 06:40:00+09:00,21.96,15.4,15.75,-0.43,11.43,761.0,2019-01-02 06:40:00+09:00
2019-01-02 06:45:00+09:00,21.96,15.39,15.73,-0.45,11.41,763.0,2019-01-02 06:45:00+09:00
2019-01-02 06:50:00+09:00,21.96,15.37,15.72,-0.47,11.38,765.0,2019-01-02 06:50:00+09:00
2019-01-02 06:55:00+09:00,21.96,15.36,15.71,-0.48,11.35,767.0,2019-01-02 06:55:00+09:00
2019-01-02 07:00:00+09:00,21.96,15.34,15.69,-0.5,11.33,769.0,2019-01-02 07:00:00+09:00
2019-01-02 07:05:00+09:00,21.97,15.33,15.68,-0.38,11.32,769.0,2019-01-02 07:05:00+09:00
2019-01-02 07:10:00+09:00,21.91,15.31,15.66,-0.25,11.26,780.0,2019-01-02 07:10:00+09:00
2019-01-02 07:15:00+09:00,21.93,15.3,15.65,-0.12,11.26,780.0,2019-01-02 07:15:00+09:00
2019-01-02 07:20:00+09:00,21.95,15.28,15.64,0.0,11.28,780.0,2019-01-02 07:20:00+09:00
2019-01-02 07:25:00+09:00,21.98,15.28,15.63,0.12,11.32,777.0,2019-01-02 07:25:00+09:00
2019-01-02 07:30:00+09:00,22.01,15.27,15.62,0.25,11.38,773.0,2019-01-02 07:30:00+09:00
2019-01-02 07:35:00+09:00,22.05,15.27,15.62,0.38,11.45,765.0,2019-01-02 07:35:00+09:00
2019-01-02 07:40:00+09:00,22.08,15.27,15.62,0.5,11.53,756.0,2019-01-02 07:40:00+09:00
2019-01-02 07:45:00+09:00,22.12,15.28,15.62,0.62,11.62,745.0,2019-01-02 07:45:00+09:00
2019-01-02 07:50:00+09:00,22.15,15.29,15.62,0.75,11.73,732.0,2019-01-02 07:50:00+09:00
2019-01-02 07:55:00+09:00,22.18,15.3,15.63,0.88,11.84,718.0,2019-01-02 07:55:00+09:00
2019-01-02 08:00:00+09:00,22.21,15.31,15.64,1.0,11.96,702.0,2019-01-02 08:00:00+09:00
2019-01-02 08:05:00+09:00,22.24,15.33,15.65,1.18,12.09,685.0,2019-01-02 08:05:00+09:00
2019-01-02 08:10:00+09:00,22.27,15.35,15.67,1.35,12.24,667.0,2019-01-02 08:10:00+09:00
2019-01-02 08:15:00+09:00,22.31,15.38,15.69,1.53,12.41,646.0,2019-01-02 08:15:00+09:00
2019-01-02 08:20:00+09:00,22.36,15.41,15.71,1.7,12.61,622.0,2019-01-02 08:20:00+09:00
2019-01-02 08:25:00+09:00,22.4,15.44,15.73,1.88,12.83,596.0,2019-01-02 08:25:00+09:00
2019-01-02 08:30:00+09:00,22.44,15.48,15.76,2.05,13.07,569.0,2019-01-02 08:30:00+09:00
2019-01-02 08:35:00+09:00,22.49,15.52,15.79,2.23,13.32,542.0,2019-01-02 08:35:00+09:00
2019-01-02 08:40:00+09:00,22.53,15.57,15.83,2.4,13.6,513.0,2019-01-02 08:40:00+09:00
2019-01-02 08:45:00+09:00,22.57,15.62,15.86,2.57,13.89,483.0,2019-01-02 08:45:00+09:00
2019-01-02 08:50:00+09:00,22.61,15.68,15.9,2.75,14.2,451.0,2019-01-02 08:50:00+09:00
2019-01-02 08:55:00+09:00,22.65,15.73,15.95,2.92,14.52,418.0,2019-01-02 08:55:00+09:00
2019-01-02 09:00:00+09:00,22.68,15.8,15.99,3.1,14.86,383.0,2019-01-02 09:00:00+09:00
2019-01-02 09:05:00+09:00,22.72,15.87,16.04,3.3,15.21,351.0,2019-01-02 09:05:00+09:00
2019-01-02 09:10:00+09:00,22.74,15.94,16.1,3.5,15.56,320.0,2019-01-02 09:10:00+09:00
2019-01-02 09:15:00+09:00,22.75,16.01,16.15,3.7,15.9,290.0,2019-01-02 09:15:00+09:00
2019-01-02 09:20:00+09:00,22.75,16.09,16.21,3.9,16.24,263.0,2019-01-02 09:20:00+09:00
2019-01-02 09:25:00+09:00,22.74,16.16,16.27,4.1,16.57,237.0,2019-01-02 09:25:00+09:00
2019-01-02 09:30:00+09:00,22.73,16.24,16.33,4.3,16.89,212.0,2019-01-02 09:30:00+09:00
2019-01-02 09:35:00+09:00,22.71,16.33,16.39,4.5,17.21,190.0,2019-01-02 09:35:00+09:00
2019-01-02 09:40:00+09:00,22.7,16.41,16.45,4.7,17.52,169.0,2019-01-02 09:40:00+09:00
2019-01-02 09:45:00+09:00,22.68,16.49,16.52,4.9,17.83,150.0,2019-01-02 09:45:00+09:00
2019-01-02 09:50:00+09:00,22.66,16.57,16.58,5.1,18.13,138.0,2019-01-02 09:50:00+09:00
2019-01-02 09:55:00+09:00,22.63,16.66,16.64,5.3,18.43,137.0,2019-01-02 09:55:00+09:00
2019-01-02 10:00:00+09:00,22.61,16.74,16.71,5.5,18.71,137.0,2019-01-02 10:00:00+09:00
2019-01-02 10:05:00+09:00,22.59,16.83,16.77,5.6,18.99,137.0,2019-01-02 10:05:00+09:00
2019-01-02 10:10:00+09:00,22.56,16.91,16.84,5.7,19.27,137.0,2019-01-02 10:10:00+09:00
2019-01-02 10:15:00+09:00,22.54,16.99,16.9,5.8,19.53,136.0,2019-01-02 10:15:00+09:00
2019-01-02 10:20:00+09:00,22.51,17.07,16.97,5.9,19.78,136.0,2019-01-02 10:20:00+09:00
2019-01-02 10:25:00+09:00,22.49,17.15,17.03,6.0,20.03,136.0,2019-01-02 10:25:00+09:00
2019-01-02 10:30:00+09:00,22.46,17.23,17.09,6.1,20.27,136.0,2019-01-02 10:30:00+09:00
2019-01-02 10:35:00+09:00,22.44,17.31,17.16,6.2,20.5,10.0,2019-01-02 10:35:00+09:00
2019-01-02 10:40:00+09:00,22.43,17.38,17.22,6.3,20.72,10.0,2019-01-02 10:40:00+09:00
2019-01-02 10:45:00+09:00,22.45,17.45,17.28,6.4,20.94,10.0,2019-01-02 10:45:00+09:00
2019-01-02 10:50:00+09:00,22.48,17.53,17.33,6.5,21.15,10.0,2019-01-02 10:50:00+09:00
2019-01-02 10:55:00+09:00,22.52,17.6,17.39,6.6,21.35,10.0,2019-01-02 10:55:00+09:00
2019-01-02 11:00:00+09:00,22.57,17.67,17.45,6.7,21.55,10.0,2019-01-02 11:00:00+09:00
2019-01-02 11:05:00+09:00,22.62,17.74,17.5,6.81,21.74,10.0,2019-01-02 11:05:00+09:00
2019-01-02 11:10:00+09:00,22.68,17.8,17.56,6.92,21.93,10.0,2019-01-02 11:10:00+09:00
2019-01-02 11:15:00+09:00,22.74,17.87,17.62,7.03,22.11,10.0,2019-01-02 11:15:00+09:00
2019-01-02 11:20:00+09:00,22.81,17.94,17.67,7.13,22.28,10.0,2019-01-02 11:20:00+09:00
2019-01-02 11:25:00+09:00,22.88,18.0,17.73,7.24,22.46,10.0,2019-01-02 11:25:00+09:00
2019-01-02 11:30:00+09:00,22.95,18.07,17.78,7.35,22.62,10.0,2019-01-02 11:30:00+09:00
2019-01-02 11:35:00+09:00,23.02,18.13,17.84,7.46,22.78,10.0,2019-01-02 11:35:00+09:00
2019-01-02 11:40:00+09:00,23.09,18.19,17.89,7.57,22.94,10.0,2019-01-02 11:40:00+09:00
2019-01-02 11:45:00+09:00,23.16,18.26,17.95,7.68,23.1,10.0,2019-01-02 11:45:00+09:00
2019-01-02 11:50:00+09:00,23.24,18.32,18.0,7.78,23.25,10.0,2019-01-02 11:50:00+09:00
2019-01-02 11:55:00+09:00,23.31,18.38,18.06,7.89,23.4,10.0,2019-01-02 11:55:00+09:00
2019-01-02 12:00:00+09:00,23.38,18.45,18.12,8.0,23.55,10.0,2019-01-02 12:00:00+09:00
2019-01-02 12:05:00+09:00,23.46,18.51,18.18,8.06,23.69,10.0,2019-01-02 12:05:00+09:00
2019-01-02 12:10:00+09:00,23.53,18.57,18.24,8.12,23.84,10.0,2019-01-02 12:10:00+09:00
2019-01-02 12:15:00+09:00,23.6,18.64,18.3,8.18,23.98,10.0,2019-01-02 12:15:00+09:00
2019-01-02 12:20:00+09:00,23.66,18.7,18.36,8.23,24.12,10.0,2019-01-02 12:20:00+09:00
2019-01-02 12:25:00+09:00,23.73,18.77,18.42,8.29,24.26,10.0,2019-01-02 12:25:00+09:00
2019-01-02 12:30:00+09:00,23.8,18.83,18.49,8.35,24.39,10.0,2019-01-02 12:30:00+09:00
2019-01-02 12:35:00+09:00,23.86,18.9,18.55,8.41,24.53,10.0,2019-01-02 12:35:00+09:00
2019-01-02 12:40:00+09:00,23.92,18.96,18.62,8.47,24.66,10.0,2019-01-02 12:40:00+09:00
2019-01-02 12:45:00+09:00,23.98,19.03,18.68,8.53,24.79,10.0,2019-01-02 12:45:00+09:00
2019-01-02 12:50:00+09:00,24.05,19.1,18.75,8.58,24.93,10.0,2019-01-02 12:50:00+09:00
2019-01-02 12:55:00+09:00,24.11,19.16,18.82,8.64,25.05,10.0,2019-01-02 12:55:00+09:00
2019-01-02 13:00:00+09:00,24.18,19.23,18.89,8.7,25.18,10.0,2019-01-02 13:00:00+09:00
2019-01-02 13:05:00+09:00,24.25,19.3,18.96,8.72,25.31,10.0,2019-01-02 13:05:00+09:00
2019-01-02 13:10:00+09:00,24.31,19.36,19.03,8.73,25.43,10.0,2019-01-02 13:10:00+09:00
2019-01-02 13:15:00+09:00,24.38,19.43,19.1,8.75,25.54,10.0,2019-01-02 13:15:00+09:00
2019-01-02 13:20:00+09:00,24.45,19.5,19.17,8.77,25.66,10.0,2019-01-02 13:20:00+09:00
2019-01-02 13:25:00+09:00,24.52,19.57,19.24,8.78,25.77,10.0,2019-01-02 13:25:00+09:00
2019-01-02 13:30:00+09:00,24.6,19.63,19.31,8.8,25.88,10.0,2019-01-02 13:30:00+09:00
2019-01-02 13:35:00+09:00,24.67,19.7,19.38,8.82,25.99,10.0,2019-01-02 13:35:00+09:00
2019-01-02 13:40:00+09:00,24.74,19.76,19.45,8.83,26.09,10.0,2019-01-02 13:40:00+09:00
2019-01-02 13:45:00+09:00,24.81,19.83,19.52,8.85,26.19,10.0,2019-01-02 13:45:00+09:00
2019-01-02 13:50:00+09:00,24.88,19.9,19.58,8.87,26.28,10.0,2019-01-02 13:50:00+09:00
2019-01-02 13:55:00+09:00,24.95,19.96,19.65,8.88,26.37,10.0,2019-01-02 13:55:00+09:00
2019-01-02 14:00:00+09:00,25.01,20.03,19.72,8.9,26.45,10.0,2019-01-02 14:00:00+09:00
2019-01-02 14:05:00+09:00,25.08,20.09,19.79,8.92,26.53,10.0,2019-01-02 14:05:00+09:00
2019-01-02 14:10:00+09:00,25.13,20.16,19.86,8.93,26.6,10.0,2019-01-02 14:10:00+09:00
2019-01-02 14:15:00+09:00,25.18,20.22,19.93,8.95,26.65,10.0,2019-01-02 14:15:00+09:00
2019-01-02 14:20:00+09:00,25.21,20.29,20.0,8.97,26.69,10.0,2019-01-02 14:20:00+09:00
2019-01-02 14:25:00+09:00,25.23,20.35,20.07,8.98,26.72,10.0,2019-01-02 14:25:00+09:00
2019-01-02 14:30:00+09:00,25.24,20.41,20.13,9.0,26.73,10.0,2019-01-02 14:30:00+09:00
2019-01-02 14:35:00+09:00,25.24,20.47,20.19,9.02,26.73,10.0,2019-01-02 14:35:00+09:00
2019-01-02 14:40:00+09:00,25.22,20.53,20.25,9.03,26.72,10.0,2019-01-02 14:40:00+09:00
2019-01-02 14:45:00+09:00,25.2,20.58,20.31,9.05,26.7,10.0,2019-01-02 14:45:00+09:00
2019-01-02 14:50:00+09:00,25.17,20.64,20.37,9.07,26.66,10.0,2019-01-02 14:50:00+09:00
2019-01-02 14:55:00+09:00,25.13,20.69,20.42,9.08,26.61,10.0,2019-01-02 14:55:00+09:00
2019-01-02 15:00:00+09:00,25.07,20.73,20.47,9.1,26.55,10.0,2019-01-02 15:00:00+09:00
2019-01-02 15:05:00+09:00,25.02,20.78,20.52,9.07,26.48,10.0,2019-01-02 15:05:00+09:00
2019-01-02 15:10:00+09:00,24.94,20.82,20.56,9.03,26.4,10.0,2019-01-02 15:10:00+09:00
2019-01-02 15:15:00+09:00,24.86,20.85,20.6,9.0,26.29,10.0,2019-01-02 15:15:00+09:00
2019-01-02 15:20:00+09:00,24.76,20.88,20.63,8.97,26.17,10.0,2019-01-02 15:20:00+09:00
2019-01-02 15:25:00+09:00,24.65,20.91,20.66,8.93,26.03,10.0,2019-01-02 15:25:00+09:00
2019-01-02 15:30:00+09:00,24.53,20.93,20.68,8.9,25.88,10.0,2019-01-02 15:30:00+09:00
2019-01-02 15:35:00+09:00,24.39,20.95,20.69,8.87,25.7,10.0,2019-01-02 15:35:00+09:00
2019-01-02 15:40:00+09:00,24.24,20.96,20.7,8.83,25.51,10.0,2019-01-02 15:40:00+09:00
2019-01-02 15:45:00+09:00,24.08,20.96,20.7,8.8,25.3,10.0,2019-01-02 15:45:00+09:00
2019-01-02 15:50:00+09:00,23.91,20.96,20.7,8.77,25.08,10.0,2019-01-02 15:50:00+09:00
2019-01-02 15:55:00+09:00,23.73,20.95,20.69,8.73,24.85,10.0,2019-01-02 15:55:00+09:00
2019-01-02 16:00:00+09:00,23.54,20.93,20.68,8.7,24.61,10.0,2019-01-02 16:00:00+09:00
2019-01-02 16:05:00+09:00,23.34,20.91,20.65,8.66,24.35,10.0,2019-01-02 16:05:00+09:00
2019-01-02 16:10:00+09:00,23.14,20.88,20.62,8.62,24.08,10.0,2019-01-02 16:10:00+09:00
2019-01-02 16:15:00+09:00,22.98,20.85,20.59,8.58,23.82,10.0,2019-01-02 16:15:00+09:00
2019-01-02 16:20:00+09:00,22.8,20.81,20.55,8.53,23.56,10.0,2019-01-02 16:20:00+09:00
2019-01-02 16:25:00+09:00,22.61,20.76,20.5,8.49,23.29,10.0,2019-01-02 16:25:00+09:00
2019-01-02 16:30:00+09:00,22.43,20.71,20.45,8.45,23.03,119.0,2019-01-02 16:30:00+09:00
2019-01-02 16:35:00+09:00,22.25,20.66,20.4,8.41,22.77,118.0,2019-01-02 16:35:00+09:00
2019-01-02 16:40:00+09:00,22.1,20.6,20.34,8.37,22.51,117.0,2019-01-02 16:40:00+09:00
2019-01-02 16:45:00+09:00,21.97,20.53,20.28,8.33,22.27,117.0,2019-01-02 16:45:00+09:00
2019-01-02 16:50:00+09:00,21.86,20.47,20.22,8.28,22.04,116.0,2019-01-02 16:50:00+09:00
2019-01-02 16:55:00+09:00,21.78,20.4,20.15,8.24,21.81,115.0,2019-01-02 16:55:00+09:00
2019-01-02 17:00:00+09:00,21.71,20.33,20.09,8.2,21.6,115.0,2019-01-02 17:00:00+09:00
2019-01-02 17:05:00+09:00,21.67,20.25,20.02,8.07,21.4,115.0,2019-01-02 17:05:00+09:00
2019-01-02 17:10:00+09:00,21.63,20.18,19.95,7.93,21.2,115.0,2019-01-02 17:10:00+09:00
2019-01-02 17:15:00+09:00,21.61,20.11,19.89,7.8,21.0,115.0,2019-01-02 17:15:00+09:00
2019-01-02 17:20:00+09:00,21.59,20.03,19.82,7.67,20.82,115.0,2019-01-02 17:20:00+09:00
2019-01-02 17:25:00+09:00,21.59,19.96,19.75,7.53,20.64,115.0,2019-01-02 17:25:00+09:00
2019-01-02 17:30:00+09:00,21.59,19.88,19.68,7.4,20.46,124.0,2019-01-02 17:30:00+09:00
2019-01-02 17:35:00+09:00,21.59,19.81,19.62,7.27,20.29,135.0,2019-01-02 17:35:00+09:00
2019-01-02 17:40:00+09:00,21.6,19.73,19.55,7.13,20.12,145.0,2019-01-02 17:40:00+09:00
2019-01-02 17:45:00+09:00,21.62,19.66,19.49,7.0,19.96,154.0,2019-01-02 17:45:00+09:00
2019-01-02 17:50:00+09:00,21.63,19.59,19.42,6.87,19.81,164.0,2019-01-02 17:50:00+09:00
2019-01-02 17:55:00+09:00,21.64,19.52,19.36,6.73,19.65,172.0,2019-01-02 17:55:00+09:00
2019-01-02 18:00:00+09:00,21.66,19.45,19.3,6.6,19.51,181.0,2019-01-02 18:00:00+09:00
2019-01-02 18:05:00+09:00,21.68,19.38,19.24,6.59,19.36,191.0,2019-01-02 18:05:00+09:00
2019-01-02 18:10:00+09:00,21.74,19.32,19.19,6.58,19.28,194.0,2019-01-02 18:10:00+09:00
2019-01-02 18:15:00+09:00,21.76,19.26,19.14,6.58,19.16,201.0,2019-01-02 18:15:00+09:00
2019-01-02 18:20:00+09:00,21.78,19.2,19.09,6.57,19.05,206.0,2019-01-02 18:20:00+09:00
2019-01-02 18:25:00+09:00,21.8,19.15,19.05,6.56,18.95,211.0,2019-01-02 18:25:00+09:00
2019-01-02 18:30:00+09:00,21.82,19.09,19.0,6.55,18.85,216.0,2019-01-02 18:30:00+09:00
2019-01-02 18:35:00+09:00,21.83,19.04,18.96,6.54,18.74,220.0,2019-01-02 18:35:00+09:00
2019-01-02 18:40:00+09:00,21.84,18.99,18.91,6.53,18.65,225.0,2019-01-02 18:40:00+09:00
2019-01-02 18:45:00+09:00,21.85,18.95,18.87,6.53,18.55,229.0,2019-01-02 18:45:00+09:00
